Incident Datetime,Incident Category,Incident Description,Latitude,Longitude
2023-04-05 21:30:00,Vandalism,"Vehicle, Tampering",37.78339985751909,-122.42429481397212
2023-04-03 19:00:00,Robbery,"Robbery, W/ Knife",37.7751608100771,-122.40363551943442
2023-04-06 00:00:00,Robbery,"Robbery, W/ Other Weapon",37.787453843203366,-122.41499542426826
2023-12-08 19:07:00,Robbery,Carjacking with a Gun,37.82452429749066,-122.37559311370266
2023-12-08 19:00:00,Robbery,Carjacking with a Gun,37.82452429749066,-122.37559311370266
2023-12-08 14:20:00,Robbery,"Robbery, W/ Force",37.78279444506034,-122.41405376568504
2023-12-08 14:05:00,Robbery,"Robbery, W/ Force",37.78000586799482,-122.41193341005338
2023-12-07 14:03:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.79514446373132,-122.40647555268292
2023-09-04 17:13:00,Robbery,"Robbery, Att., W/ Force",37.72003024220664,-122.4571583427735
2023-09-04 20:50:00,Robbery,"Robbery, W/ Force",37.77841628146485,-122.4099382414532
2023-09-04 23:30:00,Robbery,"Robbery, W/ Force",37.76484329795315,-122.42311242181232
2023-04-08 04:56:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.78808218625765,-122.41005693097291
2023-04-08 16:27:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.74974559899618,-122.39627354527164
2023-03-26 21:20:00,Robbery,"Robbery, W/ Knife",37.77956414797087,-122.43195180329982
2023-04-07 14:00:00,Vandalism,"Vehicle, Tampering",37.7400478554019,-122.43305990169472
2023-04-07 19:39:00,Vandalism,"Vehicle, Tampering",37.77662574731759,-122.4212354408906
2023-04-07 21:30:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.75370309270368,-122.42081213698864
2023-09-05 00:16:00,Robbery,"Robbery, Street or Public Place, W/ Knife",37.73164354496828,-122.39179715703968
2023-09-02 18:30:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.78647233712464,-122.39344473448948
2023-09-05 10:15:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.77771278786089,-122.454331408504
2023-09-05 20:00:00,Robbery,"Robbery, Comml. Establ. W/ Weapon",37.7968040761965,-122.40761981035963
2023-09-05 10:16:00,Robbery,"Robbery, Chain Store, W/ Force",37.76606305964936,-122.42992612183986
2023-09-05 11:46:00,Robbery,"Robbery, Comml. Establ. W/ Weapon",37.7968040761965,-122.40761981035963
2023-08-19 16:10:00,Robbery,"Robbery, W/ Force",37.80130371865117,-122.42453832626389
2023-04-08 22:29:00,Robbery,Carjacking with Bodily Force,37.74244447178194,-122.41980697492096
2023-04-09 00:34:00,Robbery,Carjacking with a Gun,37.75793970427954,-122.38831553235394
2023-04-09 14:10:00,Robbery,"Robbery, Att., W/ Force",37.787203462687714,-122.39878960122488
2023-04-09 01:07:00,Robbery,"Robbery, W/ Force",37.78300407764348,-122.4124117474483
2023-04-09 00:34:00,Robbery,Carjacking with a Gun,37.75793970427954,-122.38831553235394
2023-04-09 15:00:00,Vandalism,"Vehicle, Tampering",37.76346741311048,-122.4792665200974
2023-04-08 22:57:00,Robbery,"Robbery, W/ Force",37.73060610289242,-122.38829225932103
2023-04-09 09:00:00,Vandalism,"Vehicle, Tampering",37.76560583760297,-122.41048669029504
2023-04-08 16:00:00,Vandalism,"Vehicle, Tampering",37.7930136072549,-122.4161130173022
2023-07-10 12:00:00,Robbery,"Robbery, Chain Store, W/ Knife",37.739121436821975,-122.41713881998882
2023-08-11 15:00:00,Robbery,"Robbery, W/ Gun",37.78351564008561,-122.41588253952084
2023-09-05 00:06:00,Robbery,"Robbery, W/ Force",37.76484329795315,-122.42311242181232
2023-04-09 12:00:00,Vandalism,"Vehicle, Tampering",37.77728273405221,-122.46294079022016
2023-12-08 14:05:00,Robbery,"Robbery, W/ Force",37.78000586799482,-122.41193341005338
2023-12-07 14:03:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.79514446373132,-122.40647555268292
2023-04-09 23:23:00,Vandalism,"Vehicle, Tampering",37.78321431177312,-122.41076482950652
2023-04-10 06:40:00,Robbery,"Robbery, Chain Store, W/ Force",37.78256988779636,-122.4307978821342
2023-04-10 00:05:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.74900638016163,-122.41870996145622
2023-04-10 08:25:00,Robbery,"Robbery, Att., Street or Public Place, W/ Force",37.78016202513452,-122.40769141596378
2023-04-10 00:05:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.74897378193216,-122.41924664225982
2023-04-10 14:00:00,Robbery,"Shoplifting, Force against Agent",37.78549155926893,-122.4078525214146
2023-04-10 16:39:00,Robbery,"Shoplifting, Force against Agent",37.784560141211806,-122.40733704162238
2023-04-10 15:09:00,Robbery,"Robbery, W/ Other Weapon",37.78000586799482,-122.41193341005338
2023-04-06 23:40:00,Robbery,"Robbery, W/ Force",37.82452429749066,-122.37559311370266
2023-04-09 01:07:00,Robbery,"Robbery, W/ Force",37.78300407764348,-122.4124117474483
2023-04-10 07:30:00,Robbery,"Robbery, W/ Force",37.71863405495245,-122.4413177658496
2023-07-10 15:36:00,Robbery,"Shoplifting, Force against Agent",37.78803330548382,-122.40668317269146
2023-12-09 01:51:00,Robbery,"Robbery, W/ Gun",37.78516721373892,-122.4179014113026
2023-12-09 14:54:00,Robbery,"Robbery, W/ Force",37.713246640206265,-122.41436981355348
2023-12-09 15:45:00,Robbery,"Shoplifting, Force against Agent",37.77346692060748,-122.39143433652146
2023-04-11 12:20:00,Robbery,"Robbery, Att., Comm. Establ., W/ Gun",37.79101664809732,-122.39914859933208
2022-09-17 23:30:00,Robbery,"Robbery, W/ Gun",37.749436230296126,-122.41159284546364
2023-04-10 19:55:00,Robbery,"Robbery, Comml. Establ., W/ Gun",37.76800642408289,-122.42441169103962
2023-04-10 19:30:00,Vandalism,"Vehicle, Tampering",37.729995896222846,-122.49637887595163
2023-04-02 02:25:00,Robbery,"Robbery, Street or Public Place, W/ Other Weapon",37.74930406746458,-122.413770628689
2023-04-10 21:00:00,Vandalism,"Vehicle, Tampering",37.76402657822045,-122.44960021149195
2023-04-09 13:28:00,Vandalism,"Vehicle, Tampering",37.780470340397024,-122.4169476062052
2023-04-08 08:00:00,Robbery,"Robbery, W/ Force",37.78901633734544,-122.41024243940024
2023-04-09 20:30:00,Robbery,"Robbery, W/ Knife",37.78351564008561,-122.41588253952084
2023-09-06 14:15:00,Robbery,"Shoplifting, Force against Agent",37.72694991292525,-122.47603947349434
2023-09-06 10:30:00,Robbery,"Shoplifting, Force against Agent",37.78574398866823,-122.4058310124795
2023-09-06 21:40:00,Robbery,"Robbery, Chain Store, W/ Other Weapon",37.78702066647638,-122.43345991736985
2023-09-06 13:30:00,Robbery,"Robbery, Chain Store, W/ Force",37.7276341253869,-122.4035928907734
2023-09-05 14:42:00,Robbery,"Robbery, W/ Force",37.753836586731786,-122.4185939462998
2023-04-12 06:02:00,Vandalism,"Vehicle, Tampering",37.75690200843489,-122.4211175415534
2023-04-07 15:30:00,Vandalism,"Vehicle, Tampering",37.73147825848315,-122.40029326000466
2023-04-10 00:05:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.74900638016163,-122.41870996145622
2023-04-12 09:30:00,Robbery,"Robbery, Att., W/ Force",37.78058848569914,-122.43892675625833
2023-04-12 14:18:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.76267070626061,-122.4351879633321
2023-04-11 22:19:00,Robbery,"Robbery,  ATM, Knife",37.79184208934715,-122.39494023853165
2023-04-12 19:00:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.781863337992526,-122.41386560526722
2023-04-12 06:08:00,Robbery,"Robbery, Chain Store, W/ Force",37.77139603094359,-122.50989475109743
2023-04-12 19:40:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.72965421971448,-122.3953769340303
2023-04-12 12:51:00,Robbery,"Robbery, W/ Force",37.80019018537176,-122.44117737724194
2023-12-10 16:00:00,Robbery,"Robbery, W/ Force",37.78279444506034,-122.41405376568504
2023-12-10 02:18:00,Robbery,"Robbery, W/ Gun",37.79667132211876,-122.40354916842703
2023-12-10 20:24:00,Robbery,"Robbery, W/ Gun",37.75855952412134,-122.50579684832913
2023-12-10 11:30:00,Robbery,"Robbery, Chain Store, W/ Other Weapon",37.78196076502422,-122.420638250988
2023-12-10 16:05:00,Robbery,"Shoplifting, Force against Agent",37.72694991292525,-122.47603947349434
2023-12-10 18:24:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.78771761429616,-122.39500784294518
2023-04-13 12:45:00,Robbery,"Robbery, Street or Public Place, W/ Knife",37.80528698382421,-122.42365507596732
2023-04-12 11:42:00,Vandalism,"Vehicle, Tampering",37.7171789475068,-122.38626501459228
2023-04-13 14:30:00,Robbery,"Robbery, W/ Force",37.77760186109504,-122.42480887808776
2023-04-08 04:56:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.78808218625765,-122.41005693097291
2023-04-13 03:00:00,Vandalism,"Vehicle, Tampering",37.73820961845831,-122.41150254084468
2023-04-12 23:44:00,Robbery,"Robbery, W/ Knife",37.78057621700624,-122.42025546027398
2023-04-13 12:45:00,Robbery,"Robbery,  ATM, Gun",37.78372378203807,-122.41424157409637
2023-04-13 16:30:00,Robbery,"Robbery, W/ Force",37.771267422977495,-122.43704561327942
2023-04-12 14:00:00,Robbery,"Robbery, Att., W/ Force",37.76170090816797,-122.42157840187744
2023-07-10 07:42:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.77129635185078,-122.40542473566995
2023-12-09 17:58:00,Robbery,Carjacking with Bodily Force,37.78507459557097,-122.41113980219616
2023-12-10 18:15:00,Robbery,"Robbery, W/ Force",37.78872115135928,-122.4020657306611
2023-07-08 03:00:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.76505133632968,-122.41966897380142
2023-08-29 16:30:00,Robbery,"Robbery, W/ Force",37.77179534618179,-122.42532248455882
2023-09-07 11:50:00,Robbery,"Robbery, Att., Street or Public Place, W/ Force",37.78175432665782,-122.40969326320398
2023-04-14 12:10:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.77283775646927,-122.40968304216152
2023-04-13 23:40:00,Robbery,"Robbery, Att., W/ Gun",37.78279444506034,-122.41405376568504
2023-04-13 23:50:00,Robbery,"Robbery, W/ Force",37.75550249751555,-122.417658993747
2023-04-14 13:13:00,Robbery,"Shoplifting, Force against Agent",37.78549155926893,-122.4078525214146
2023-04-14 19:45:00,Robbery,"Robbery, W/ Force",37.80130371865117,-122.42453832626389
2023-04-14 15:00:00,Robbery,"Shoplifting, Force against Agent",37.78549155926893,-122.4078525214146
2023-04-14 18:45:00,Robbery,"Robbery, Att., W/ Knife",37.78351564008561,-122.41588253952084
2023-04-13 19:01:00,Robbery,"Shoplifting, Force against Agent",37.78445272883687,-122.40849315881204
2023-04-14 07:45:00,Robbery,"Robbery, Att., W/ Force",37.79078805361173,-122.41903621239146
2023-04-14 14:45:00,Robbery,"Robbery, W/ Force",37.78245048001555,-122.43929762619126
2023-04-13 15:26:00,Robbery,"Robbery, Chain Store, W/ Other Weapon",37.79016047050102,-122.42397496619338
2023-04-13 19:01:00,Robbery,"Shoplifting, Force against Agent",37.784560141211806,-122.40733704162238
2023-04-14 19:20:00,Robbery,"Robbery, W/ Force",37.781398133437946,-122.40924544400872
2023-04-13 19:01:00,Robbery,"Shoplifting, Force against Agent",37.784560141211806,-122.40733704162238
2023-04-13 23:40:00,Robbery,"Robbery, Att., W/ Gun",37.78279444506034,-122.41405376568504
2023-04-14 18:30:00,Robbery,"Robbery, W/ Gun",37.78569712800595,-122.48622379609373
2023-09-07 18:03:00,Robbery,"Robbery, Att., Street or Public Place, W/ Knife",37.77871942789032,-122.4147412230519
2023-09-06 21:15:00,Robbery,"Robbery, W/ Gun",37.7178761514803,-122.4716321803948
2023-12-10 15:30:00,Robbery,"Robbery, W/ Gun",37.72004058916149,-122.45309196064848
2023-12-06 13:00:00,Robbery,"Robbery, W/ Force",37.77999173926721,-122.41348740024354
2023-12-09 23:50:00,Robbery,"Robbery, Att., Chain Store, W/ Gun",37.78651981906591,-122.41480664938403
2023-12-09 21:35:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.76491737717617,-122.42188644715362
2023-12-09 17:58:00,Robbery,"Robbery, W/ Force",37.78507459557097,-122.41113980219616
2023-12-10 11:04:00,Robbery,"Shoplifting, Force against Agent",37.77346692060748,-122.39143433652146
2023-04-14 16:00:00,Robbery,"Robbery, W/ Gun",37.76511715805121,-122.4185791393267
2023-04-15 01:30:00,Robbery,"Robbery, W/ Gun",37.78289412114938,-122.42081700428416
2023-04-15 12:23:00,Robbery,"Robbery, W/ Other Weapon",37.77654089269352,-122.41750146383842
2023-04-15 01:30:00,Robbery,"Robbery, W/ Knife",37.78289412114938,-122.42081700428416
2023-04-14 09:35:00,Robbery,"Robbery, Att., W/ Force",37.78223057378371,-122.4102920278806
2023-04-15 00:21:00,Robbery,"Robbery, Att., W/ Gun",37.76817786907554,-122.41073071858334
2023-04-14 19:22:00,Robbery,"Robbery, W/ Knife",37.78328785199654,-122.40895216005931
2023-04-15 05:11:00,Robbery,"Robbery, W/ Gun",37.76325388611961,-122.40630557193332
2023-04-15 16:25:00,Robbery,"Robbery, Att., W/ Force",37.78883777870189,-122.38942894299096
2023-04-14 19:45:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.75982961249056,-122.42592030312976
2023-12-09 18:00:00,Robbery,"Robbery, W/ Force",37.79966368611967,-122.4076980228168
2023-04-16 02:00:00,Robbery,"Robbery, W/ Force",37.7658679855497,-122.43102547213662
2023-04-16 16:34:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.785582473554015,-122.4146172088293
2023-04-16 15:00:00,Robbery,"Robbery, Att., W/ Knife",37.749436230296126,-122.41159284546364
2023-04-15 17:30:00,Robbery,"Robbery, W/ Force",37.75184492850555,-122.40424179382089
2023-04-15 19:50:00,Robbery,"Robbery, W/ Knife",37.77006286540143,-122.40387770175326
2023-12-11 18:30:00,Robbery,"Robbery, Att., W/ Gun",37.72872954740928,-122.43129384491388
2023-12-11 14:20:00,Robbery,"Robbery, W/ Force",37.72072422316314,-122.44660865130832
2023-09-08 00:40:00,Vandalism,"Vehicle, Tampering",37.7123734197278,-122.4374858424234
2023-06-02 16:20:00,Robbery,"Robbery, W/ Knife",37.75148331217826,-122.45644843450437
2023-09-08 13:50:00,Robbery,"Shoplifting, Force against Agent",37.76979784988983,-122.44857881825683
2023-08-25 00:00:00,Vandalism,"Vehicle, Tampering",37.778652998206645,-122.4738329319632
2023-09-08 05:14:00,Vandalism,"Vehicle, Tampering",37.7134120516108,-122.43633498636716
2023-09-07 20:18:00,Robbery,"Robbery, Street or Public Place, W/ Other Weapon",37.7353091230742,-122.3852691026648
2023-09-08 22:15:00,Robbery,"Robbery, W/ Gun",37.7179026129727,-122.47867389258518
2023-09-08 12:38:00,Robbery,"Robbery, W/ Other Weapon",37.7119334712716,-122.40563213213343
2023-09-08 04:50:00,Vandalism,"Vehicle, Tampering",37.70994581752368,-122.44059761585956
2023-09-07 21:27:00,Robbery,"Robbery, Att., W/ Force",37.77654089269352,-122.41750146383842
2023-04-16 15:00:00,Vandalism,"Vehicle, Tampering",37.78838792971966,-122.41518527060464
2023-04-17 03:07:00,Robbery,"Robbery, Street or Public Place, W/ Knife",37.74237539724614,-122.42196876280964
2023-04-17 16:12:00,Robbery,"Robbery, Att., W/ Force",37.78105256695821,-122.4446185827091
2023-04-10 00:05:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.74900638016163,-122.41870996145622
2023-04-16 20:12:00,Robbery,"Robbery, Att., W/ Force",37.71111645109777,-122.44812971990292
2023-09-08 11:00:00,Robbery,"Robbery, W/ Force",37.780470340397024,-122.4169476062052
2023-09-08 16:23:00,Robbery,"Shoplifting, Force against Agent",37.74429791488461,-122.40452729048532
2023-12-09 17:58:00,Robbery,Carjacking with Bodily Force,37.78507459557097,-122.41113980219616
2023-12-09 17:58:00,Robbery,"Robbery, W/ Force",37.78507459557097,-122.41113980219616
2023-12-11 14:55:00,Robbery,"Robbery, W/ Force",37.79046106747903,-122.39668969554636
2023-12-11 13:30:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.76217109494264,-122.40329189268604
2023-12-11 17:56:00,Robbery,"Robbery, Att., W/ Gun",37.77545100451973,-122.40948148898308
2023-04-18 15:00:00,Robbery,"Robbery, Att., Chain Store, W/ Force",37.74312266332609,-122.42148545138262
2023-04-18 15:15:00,Robbery,Carjacking with Bodily Force,37.73884664690457,-122.3978095470368
2023-04-18 15:15:00,Robbery,Carjacking with Bodily Force,37.73884664690457,-122.3978095470368
2023-03-17 17:00:00,Robbery,"Robbery, W/ Gun",37.73154295855655,-122.44886626631308
2023-04-18 03:30:00,Robbery,"Robbery, Att., W/ Gun",37.73127783153898,-122.49800163759843
2023-04-18 08:45:00,Robbery,"Robbery, W/ Force",37.74237539724614,-122.42196876280964
2023-04-17 20:00:00,Vandalism,"Vehicle, Tampering",37.71591005694613,-122.47843169495572
2023-04-18 19:00:00,Robbery,"Robbery, W/ Force",37.71217948507751,-122.40245948022154
2023-04-18 16:30:00,Robbery,"Robbery, Chain Store, W/ Knife",37.78116026065111,-122.46106282968252
2023-04-17 17:30:00,Vandalism,"Vehicle, Tampering",37.75742952304397,-122.41234804162994
2023-04-13 03:00:00,Vandalism,"Vehicle, Tampering",37.73820961845831,-122.41150254084468
2023-06-10 15:37:00,Robbery,"Shoplifting, Force against Agent",37.78976259679856,-122.3975744697393
2023-09-08 19:00:00,Robbery,"Robbery, W/ Force",37.71319356069413,-122.45605304687358
2023-09-08 16:00:00,Robbery,"Robbery, Att., W/ Force",37.7659246615714,-122.46644249108988
2023-09-08 17:08:00,Robbery,"Robbery, W/ Force",37.72127745117722,-122.4020564730272
2023-09-08 20:10:00,Robbery,"Robbery, W/ Force",37.76398988830774,-122.46738323260516
2023-09-09 12:35:00,Robbery,"Robbery, W/ Other Weapon",37.74647414558704,-122.40521396007648
2023-09-08 23:44:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.787035579181214,-122.39793239233552
2023-09-09 01:00:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.760101292412216,-122.42142521378148
2023-09-09 03:40:00,Vandalism,"Vehicle, Tampering",37.78266289872301,-122.43763345468696
2023-09-01 16:15:00,Robbery,"Robbery, Street or Public Place, W/ Force",37.758498507780814,-122.42127173012832
2023-09-09 08:00:00,Vandalism,"Vehicle, Tampering",37.79606289177678,-122.42853781443416
2023-09-09 01:31:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.78685171458376,-122.40126150328634
2023-09-08 08:39:00,Robbery,"Robbery, Chain Store, W/ Force",37.78702066647638,-122.43345991736985
2023-09-09 12:00:00,Robbery,"Robbery, W/ Force",37.788968773950536,-122.42194037566324
2023-09-08 21:40:00,Robbery,"Robbery, W/ Force",37.73725978865716,-122.4210804554898
2023-09-08 17:43:00,Robbery,"Robbery, Chain Store, W/ Force",37.77601659060897,-122.44477989251511
2023-09-09 00:45:00,Robbery,"Robbery, Street or Public Place, W/ Gun",37.76853738566884,-122.4156137824238
2023-09-09 03:00:00,Robbery,"Robbery, W/ Force",37.78300407764348,-122.4124117474483
2023-09-08 23:23:00,Robbery,"Robbery, W/ Other Weapon",37.77921168445851,-122.41093657493794
2023-11-30 06:00:00,Robbery,"Robbery, W/ Force",37.78742932998812,-122.40993054405932
2023-12-12 11:30:00,Robbery,"Robbery, W/ Force",37.77205206601267,-122.41067849395364
2023-12-12 00:01:00,Robbery,"Robbery, W/ Force",37.75220444116967,-122.4190175437401
2023-04-19 05:06:00,Robbery,"Robbery, W/ Force",37.77475982065911,-122.42085915076044
2023-04-17 16:00:00,Robbery,"Robbery, Comml. Establ., W/ Gun",37.788499477941336,-122.4067711451779
2023-04-18 13:34:00,Robbery,Carjacking with a Knife,37.74723063357115,-122.42140560685644
2023-04-19 13:02:00,Vandalism,"Vehicle, Tampering",37.75509563783832,-122.39288410139532
2023-04-18 18:39:00,Robbery,"Robbery, Chain Store, W/ Force",37.78549155926893,-122.4078525214146
2023-04-18 18:30:00,Vandalism,"Vehicle, Tampering",37.77986739485365,-122.43707186619966
